,title,text,time,image,country,3let,countrycode
59, Κορονοϊός: Ξεπέρασαν τους 1.675.000 οι νεκροί παγκοσμίως ,"  Οι ΗΠΑ παραμένουν η πλέον πληγείσα χώρα τόσο σε αριθμό νεκρών όσο και κρουσμάτων, με 313.660 νεκρούς και 17.465.147 καταγεγραμμένες μολύνσεις.  ",2020-12-19 13:54:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/99/995216fdc5a049eab2e33589ddb3d205.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
60, Κύπρος: Παρελήφθησαν τα ειδικά ψυγεία αποθήκευσης των εμβολίων της Pfizer-BioNTech ,"  ;Eχει καταρτιστεί πλάνο με τις ομάδες προτεραιότητας, με τον σχεδιασμό να καθορίζει ότι αρχικά θα εμβολιαστούν οι εργαζόμενοι και οι διαμένοντες σε οίκους ευγηρίας και οι επαγγελματίες υγείας της 1ης ...  ",2020-12-19 13:49:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/bb/bb7ca1b6fc7c45d6b4e4d38925c2250f.jpg?quality=60&amp;404=default&amp;v=8,κύπρος,,CY
61, Τουρκία: Εννέα νεκροί σε πυρκαγιά που ξέσπασε σε μονάδα Covid-19 νοσοκομείου στο Γκαζιάντεπ ,"  Η Τουρκία μετρά περισσότερα από 1,9 εκατομμύρια κρούσματα Covid-19 και περισσότερους από 17.600 θανάτους.  ",2020-12-19 13:41:00,,τουρκία,,TR
62, Η Ελβετία ενέκρινε τη χρήση του εμβολίου των Pfizer/BioNTech ,"  Η χώρα, με πληθυσμό 8,6 εκατομμυρίων κατοίκων, διασφάλισε την πρόσβαση σε 15,8 εκατομμύρια δόσεις.  ",2020-12-19 13:35:00,,ελβετία,,CH
63, Τσίπρας: Εγκληματική αδιαφορία των υπευθύνων οδήγησε στην έξαρση της πανδημίας στη Δυτική Αττική ,"  ""Συνέπεια αυτών είναι να κυνηγάμε την πανδημία αντί να την προλαμβάνουμε"".  ",2020-12-19 13:05:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/e2/e21c3e6fb773465fbdbcde55ff4639cb.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
64, Πορτογαλία: Σε αυτο-απομόνωση τα Χριστούγεννα ο πρωθυπουργός Α. Κόστα μετά το γεύμα με τον Ε. Μακρόν ,"  Στις φωτογραφίες που είδαν το φως της δημοσιότητας διακρίνεται ο Μακρόν να υποδέχεται θερμά τον Κόστα στο προεδρικό μέγαρο του Ελιζέ, φορώντας και οι δύο τους μάσκες.  ",2020-12-19 12:58:00,,πορτογαλία,,PT
65," Spiegel: Η ΕΕ αγόρασε λιγότερα εμβόλια από όσα χρειάζονται οι ""27"" ",  Μένεα κατά της ΕΕ και της Γερμανίας πνέει ο αρθρογράφος του γερμανικού περιοδικού.  ,2020-12-19 12:07:00,,ελλάδα,,GR
66, ΗΠΑ: Αναστέλλουν τη λειτουργία δύο προξενείων στη Ρωσία ,"  Αυτό ανακοίνωσε το αμερικανικό ΥΠΕΞ, επικαλούμενο λόγους ασφάλειας στις εγκαταστάσεις αυτές.  ",2020-12-19 12:03:00,,ρωσία,,RU
67, Ν. Παπαθανάσης: Οι αποφάσεις λαμβάνονται με βάση τα επιδημιολογικά δεδομένα και τις εισηγήσεις των ειδικών ,"  Ο αναπλ. υπ. Ανάπτυξης απέρριψε την κριτική για υποχωρήσεις από την Κυβέρνηση σε διάφορες περιπτώσεις, όπως για τον αριθμό των πιστών στους ναούς.  ",2020-12-19 12:00:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/fa/fa02aecddcb34cc2b6ad20ff74e3ed23.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
68, Ρωσία: Οι νεκροί από την πανδημία της COVID-19 ξεπέρασαν τους 50.000 ,"  Οι ρωσικές αρχές κατέγραψαν επίσης 28.209 νέα κρούσματα του κορονοϊού το 24ωρο που πέρασε, εκ των οποίων τα 6.459 στη Μόσχα.  ",2020-12-19 11:38:00,,ρωσία,,RU
69," Όλα τα νέα μέτρα ενίσχυσης επιχειρηματιών, μισθωτών και ανέργων ","  Παρατείνεται η ""Συν-Εργασία"" και προβλέπονται αποζημιώσεις τον Νοέμβριο-Δεκέμβριο για επαγγελματίες τέχνης-πολιτισμού, ναυτεργάτες. Παρατάσεις και στην ασφαλιστική ικανότητα των μη μισθωτών.  ",2020-12-19 11:20:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/e1/e18e8282aef04dba9b73a3c87b95fc52.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
70, Σταθερά αυξητική τάση για τις ελληνικές εξαγωγές προς τις ΗΠΑ ,  Τι αναφέρει ο επιχειρηματικός οδηγός για τις ΗΠΑ της ελληνικής πρεσβείας στην Ουάσιγκτον.  ,2020-12-19 10:41:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/b3/b3410d363e8241b99d55e18dc1419647.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
71, Ν. Δένδιας: Η Ευρωπαϊκή Ένωση κινείται με αργούς ρυθμούς ,"  ""Η Τουρκία να αποδείξει ότι επιθυμεί τον εποικοδομητικό διάλογο"", ανέφερε για τις διερευνητικές με την Τουρκία.  ",2020-12-19 09:57:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/1a/1a59162f19c64621a6bff5f8427167f9.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
72, Γ. Ζαββός: Θέσπιση μέτρων για τις διατραπεζικές προμήθειες για πράξεις πληρωμών με κάρτες ,"  ΤτΕ, Γενική Γραμματεία Καταναλωτή και Επιτροπή Ανταγωνισμού θα επιβάλουν τις κυρώσεις.  ",2020-12-19 09:50:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/27/2769ca6ae4a24f5ca51c442b3a8bdf78.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
73," ΟΑΕΔ: Ο ""χάρτης"" των επιδομάτων ύψους 1,327 δισ. ευρώ το 2021 ",  Μειώνονται οι δαπάνες για επιδόματα σε σχέση με φέτος.  ,2020-12-19 09:24:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/da/dae1d890281c4cabad1028da46d26b24.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
74, Ξεκινούν υποχρεωτικά από την 1η Ιανουαρίου τα ηλεκτρονικά βιβλία ,  Μειώνεται στα 3 έτη από 5 για τον εκδότη του τιμολογίου ο χρόνος παραγραφής του δικαιώματος της εφορίας να διενεργήσει έλεγχο.  ,2020-12-19 09:19:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/6d/6dc1765899cf4d9087dd4ec50b16bdff.png?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
75," Έως 31/3/21 η εκκαθάριση-πληρωμή των ληξιπρόθεσμων υποχρεώσεων των Ταμείων σε φαρμακεία, γιατρούς, προμηθευτές ",  Όσα προβλέπει διάταξη νομοσχεδίου που κατατέθηκε χθες στη Βουλή.  ,2020-12-19 09:03:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/47/47ed8c87fcb84790afaac6649b04c290.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
76, Παρατείνεται έως 31 Ιανουαρίου 2021 η τηλεργασία ,  Τι προβλέπει η υπουργική απόφαση.  ,2020-12-19 08:57:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/b1/b16537c728be43e69da4f526a2d8ad17.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
77, Με επαναπροσλήψεις συνταξιούχων των Ταμείων και μεταθέσεις η επιτάχυνση της έκδοσης συντάξεων ,  Τι προβλέπει το νομοσχέδιο.  ,2020-12-19 08:44:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/bb/bbb1bf77c4d748bb9545c7542b7f83a5.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
78, Αναβαθμίσεις λόγω νέου πτωχευτικού περιμένουν οι τράπεζες ,  Βελτιώνει την εξυγίανση των χαρτοφυλακίων των τραπεζών από μη βιώσιμες επιχειρήσεις.  ,2020-12-19 08:34:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/02/025e7b3181a647cc972087c83353b968.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
79, Τι ρώτησαν οι θεσμικοί επενδυτές για την Ελλάδα στο συνέδριο της Capital Link ,  Ποια ήταν τα θέματα ενδιαφέροντος για τους ξένους θεσμικούς επενδυτές.  ,2020-12-19 08:00:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/fc/fcfb8ae752a3485ca7648a2982d25e5c.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
80, Θ. Λιβάνιος: Ρύθμιση 120 δόσεων με μειώσεις προσαυξήσεων για οφειλές σε Δήμους ,"  Η πλατφόρμα θα ανοίξει τον Μάρτιο, αναφέρει ο υφυπ. Εσωτερικών.  ",2020-12-18 23:31:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/56/56425a3610f14719a5b95cd4efb39b99.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
81, Τριντό: Ο Καναδάς θα μοιραστεί πιθανά πλεόνασμα των εμβολίων ,"  Η συνέντευξη στο αγγλόφωνο τηλεοπτικό δίκτυο CTV, που δημοσίευε αποσπάσματα στην ιστοσελίδα του, θα μεταδοθεί την Κυριακή.  ",2020-12-18 23:25:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/42/4274d3de04da4965af528e1316e84a41.jpg?quality=60&amp;404=default&amp;v=8,καναδάς,,CA
82, Βεσυρόπουλος: Η κυβέρνηση θα συνεχίσει να λαμβάνει όλα όσα μέτρα στήριξης χρειασθούν ,"  Η αντιπολίτευση να τοποθετηθεί με υπευθυνότητα, όπως απαιτεί η συγκυρία.  ",2020-12-18 22:26:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/4b/4bba63013f7e41068cdb26f77008020f.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
83," Κατά πλειοψηφία υπερψηφίσθηκε το νομοσχέδιο του υπουργείου Υγείας, από τις επιτροπές της Βουλής ",  Οι τοποθετήσεις των εισηγητών των κομμάτων.  ,2020-12-18 20:32:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/f7/f7be1ed00a584ab78340aa2636e7b01d.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
84," ""Πυρά"" Ερντογάν κατά Ελλάδας και επιθυμία για ""νέα σελίδα"" με την ΕΕ, σε συνομιλία με τη Μέρκελ ","  Επανέλαβε πως είναι έτοιμος για διερευνητικές με Ελλάδα, παρά ""τις δικαιολογίες της ελληνικής πλευράς"".  ",2020-12-18 19:22:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/99/997c1ca2bc9b405487b44779ca1abddf.PNG?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
85, Βόρεια Μακεδονία: Πρότασης μομφής κατά του αντιπροέδρου της κυβέρνησης Ντιμιτρόφ για το ζήτημα της Βουλγαρίας ,"  Από το δεξιό VMRO-DPMNE, αξιωματική αντιπολίτευση στη χώρα.  ",2020-12-18 18:24:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/52/52c337759b8948db8ce82af510452359.jpg?quality=60&amp;404=default&amp;v=8,μακεδονία,,MK
86," Καταψηφίστηκε ο προϋπολογισμός στην Κύπρο: Ετοιμάζεται νέο σχέδιο από το ΥΠΟΙΚ - ""Πυρά"" προς ΔΗΚΟ ","  Αρχίζουν αμέσως οι διεργασίες και οι επαφές με όλους πλην του ΔΗΚΟ, δηλώνει ο κυβερνητικός εκπρόσωπος της Κύπρου.  ",2020-12-18 18:19:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/46/46e0d95bf94b47cfb18af4638d0211a0.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
87," ΣΥΡΙΖΑ: Ο κ. Μητσοτάκης, με άλλοθι το εμβόλιο, αφήνει την πανδημία εκτός ελέγχου ","  ""Τώρα τα ρίχνει στη διαπραγμάτευση της ΕΕ για το φιάσκο"".  ",2020-12-18 17:52:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/ce/cedee5a8b3774c2882d1408080508962.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
88, Παρέμβαση του Πρωθυπουργού στον τηλεμαραθώνιο της ΟΝΝΕΔ για τους αστέγους ,"  ""Η αλληλεγγύη προς τον πιο αδύναμο αλλά και η προστασία της δημόσιας υγείας είναι καθήκοντα όλων"".  ",2020-12-18 17:37:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/f0/f0daf807105841608573c731eedc652b.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
89, Το φλερτ Τουρκίας-Ουκρανίας συνεχίζεται: Αμυντικές συμφωνίες και συνάντηση Τσαβούσογλου με Τάταρους ,  Υπεγράφησαν συμφωνίες για πολεμικά πλοία και drone από τον υπό κυρώσεις Ντεμίρ.  ,2020-12-18 16:53:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/71/71aecb580735470ab653a75a8f8f257b.jpg?quality=60&amp;404=default&amp;v=8,τουρκία,,TR
90," Σύμβουλος Τραμπ: ""Αναπόφευκτη"" η αναγνώριση του Ισραήλ από τη Σαουδική Αραβία ","   ""Μια προσέγγιση μεταξύ του Ισραήλ και της Σαουδικής Αραβίας και μια πλήρης εξομάλυνση είναι αναπόφευκτη σε αυτό το στάδιο, αλλά το χρονοδιάγραμμα δεν έχει ακόμη καθοριστεί"".   ",2020-10-12 19:43:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/18/18da50b11ef348f6b26e2b0d1b75877e.jpg?quality=60&amp;404=default&amp;v=8,ισραήλ,,IL
91, ΗΠΑ: Ο Μπάιντεν επέλεξε τη Σούζαν Ράις για να ηγηθεί του συμβουλίου εσωτερικής πολιτικής ,  Η οποία είχε διατελέσει σύμβουλος εθνικής ασφαλείας στη διοίκηση του πρώην προέδρου Μπαράκ Ομπάμα.  ,2020-10-12 19:40:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/7b/7b32e2dc1f59482e9e2e2a5b985d5ef6.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
92, Κορονοϊός Η Γαλλία αναστέλλει τα σχέδιά της για χαλάρωση του lockdown ,  Καθώς τα ποσοστά των μολύνσεων από την Covid-19 δεν μειώνονται τόσο γρήγορα όσο ήλπιζε η κυβέρνηση.  ,2020-10-12 19:28:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/a6/a609d7a5ce9d432abce48ba7e0de53e9.jpg?quality=60&amp;404=default&amp;v=8,γαλλία,,FR
93," Τουρκία: Νέο ""μαύρο"" ρεκόρ ημερήσιων θανάτων με 220 θύματα το τελευταίο 24ωρο ",  Οι τουρκικές αρχές ανακοίνωναν επί τέσσερις μήνες έως τις 25 Νοεμβρίου μόνο τα συμπωματικά κρούσματα.  ,2020-10-12 19:23:00,,τουρκία,,TR
94, Δύο Ρώσοι διπλωμάτες απελάθηκαν από την Ολλανδία για διενέργεια κατασκοπείας ,  Όπως μετέδωσε το ολλανδικό πρακτορείο ειδήσεων ANP.  ,2020-10-12 19:20:00,,ολλανδία,,NL
95," Ισραήλ και Μαρόκο συμφώνησαν στην εξομάλυνση των σχέσεων τους, ανακοίνωσε ο Τραμπ ",  Σε συνέχεια αντίστοιχων πρόσφατων συμφωνιών του Ισραήλ με τρεις άλλες αραβικές χώρες.  ,2020-10-12 19:17:00,,ισραήλ,,IL
96, Ιταλία: Μεγάλη αύξηση των νεκρών από κορονοϊό ,  Πάνω από ένα εκατομμύριο οι ιαθέντες από την αρχή της πανδημίας.  ,2020-10-12 19:15:00,,ιταλία,,IT
97, Ανοιχτό το ενδεχόμενο ανοίγματος των συνόρων της Τουρκίας με την Αρμενία αφήνει ο Ερντογάν ,  Η Άγκυρα έκλεισε τα σύνορά της με την Αρμενία το 1993 προς υποστήριξη του Αζερμπαϊτζάν.  ,2020-10-12 19:14:00,,τουρκία,,TR
98, Ο Βέμπερ υπέρ της διακοπής των εξαγωγών όπλων στην Τουρκία ,"  Σε αυτό το πλαίσιο, ο χριστιανοκοινωνιστής (CSU) πολιτικός ανανέωσε το αίτημά του για κυρώσεις κατά της Τουρκίας.  ",2020-10-12 19:04:00,,τουρκία,,TR
99, Σερβία: 7.393 κρούσματα και 56 θάνατοι από επιπλοκές της Covid-19 το τελευταίο 24ωρο ,  Στα νοσοκομεία αναφοράς για τον κορονοϊό νοσηλεύονται 8.593 ασθενείς.  ,2020-10-12 18:54:00,,σερβία,,RS
100," Τα παιδιά μολύνονται το ίδιο όπως και οι ενήλικες, συμπεραίνουν επιστήμονες στην Αυστρία ",  Ανάλογες έρευνες - με παρόμοια συμπεράσματα - έχουν ως τώρα διενεργηθεί τόσο στην Βαυαρία όσο και στο Βερολίνο.  ,2020-10-12 18:48:00,,αυστρία,,AT
101, Ο Καναδάς ενέκρινε προς χρήση το εμβόλιο της Pfizer ,"   Το εμβόλιο της Pfizer για τον κορονοϊό εγκρίθηκε επίσημα στον Καναδά, με τους αξιωματούχους του κλάδου Υγείας να χαιρετίζουν την κίνηση ως ένα ""κρίσιμο ορόσημο"" στη μάχη για να τεθεί υπό έλεγχο η...   ",2020-09-12 19:23:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/7b/7b32e2dc1f59482e9e2e2a5b985d5ef6.jpg?quality=60&amp;404=default&amp;v=8,καναδάς,,CA
102," Η Τουρκία δεν θα αγοράσει το ρωσικό εμβόλιο, λέει ο υπ. Υγείας ","  Η Τουρκία έχει αποκλείσει το ενδεχόμενο να αγοράσει το ρωσικό εμβόλιο για τον κορονοϊός, δεδομένου ότι η ανάπτυξή του στερούνταν ""καλών πρακτικών"", δήλωσε ο υπουργός Υγείας της χώρας, καθώς η Άγκυρα...  ",2020-09-12 18:37:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/a6/a609d7a5ce9d432abce48ba7e0de53e9.jpg?quality=60&amp;404=default&amp;v=8,τουρκία,,TR
103, Γερμανοί και Έλληνες ευρωβουλευτές καλούν τη Μέρκελ να αναστείλει την εξαγωγή υποβρυχίων στην Τουρκία ,  Κοινή πρωτοβουλία των ευρωβουλευτών Hannah Neumann (Greens) και Μαρίας Σπυράκη (EPP).  ,2020-09-12 18:11:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/5b/5b4af62010ed414daa6d0273e15a01ca.jpg?quality=60&amp;404=default&amp;v=8,τουρκία,,TR
104, Θύμα κυβερνοεπίθεσης ο Ευρωπαϊκός Οργανισμός Φαρμάκων ,  Θύμα κυβερνοεπίθεσης έπεσε ο Ευρωπαϊκός Οργανισμός Φαρμάκων (EMA).  ,2020-09-12 18:07:00,,ελλάδα,,GR
105, Ο τουρκόφωνος στρατός της Σομαλίας: Πώς η Τουρκία σχεδιάζει να κυριαρχήσει στο Κέρας της Αφρικής ,  Η Αφρική έχει γίνει ένας σημαντικός πυλώνας της ευρέως συζητούμενης εκστρατευτικής στρατιωτικής πολιτικής της Τουρκίας και της επέκτασής της.  ,2020-09-12 17:54:00,,σομαλία,,SO
106," Καναδάς: Αμετάβλητο στο 0,25% διατήρησε το βασικό επιτόκιο η κεντρική τράπεζα ","  Επίσης, ανακοίνωσε ότι θα συνεχίσει την τρέχουσα πολιτική ποσοτικής χαλάρωσης.  ",2020-09-12 17:12:00,,καναδάς,,CA
107, ΕΕΣ: Η κρίση του κορονοϊού απειλεί να διευρύνει το οικονομικό χάσμα μεταξύ των χωρών της ΕΕ ,  Λόγω του ανομοιογενούς αντικτύπου της πανδημίας στα κράτη μέλη και των διαφορών στην ικανότητά τους να στηρίξουν τις οικονομίες τους.  ,2020-09-12 16:52:00,,ελλάδα,,GR
108, Κατά του βέτο Όρμπαν οι περισσότεροι Ούγγροι ,"  Όταν ο πρωθυπουργός Βίκτορ Όρμπαν ασκούσε βέτο από κοινού με τη Πολωνία, υπολόγιζε ότι η ΕΕ θα υποχωρούσε. Όλα δείχνουν ωστόσο ότι το σχέδιό του οδηγείται σε αδιέξοδο με την πλειοψηφία των Ούγγρων να ...  ",2020-09-12 16:13:00,,ελλάδα,,GR
109, Ενδοκυβερνητικές τριβές στην Ιταλία για το Ταμείο Ανάκαμψης ,  Η διαχείριση των 196 δισεκατομμυρίων ευρώ του Ευρωπαϊκού Ταμείου Ανάκαμψης που αντιστοιχούν στην Ιταλία έχουν προκαλέσει ήδη σειρά συγκρούσεων στο εσωτερικό της κυβέρνησης: Ποιος θα διαχειριστεί το...  ,2020-09-12 16:10:00,,ιταλία,,IT
110, Airbus: Μειωμένες κατά 34% οι παραδόσεις αεροσκαφών στο 11μηνο ,"   Το πιο ανησυχητικό, ωστόσο, για την Airbus είναι ότι τον Νοέμβριο δεν ανακοίνωσε καμία νέα συμφωνία πώλησης αεροσκαφών. Είναι ο τέταρτος μήνας μηδενικών πωλήσεων από την αρχή των περιορισμών λόγω...   ",2020-07-12 20:56:00,https://www.capital.gr/Content/ImagesDatabase/p/680x447/crop/both/29/29c2b75e20374c089f6c2589c8c1d64b.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
111, Αλλαγή του κλίματος σε βάρος της Τουρκίας εντός του Συμβουλίου Υπουργών διαπιστώνει ο ΥΠΕΞ Αυστριας ,  Zητά τερματισμό των συνεχιζόμενων προκλήσεων της Άγκυρας.  ,2020-07-12 20:49:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/77/77028e548f404b50a22d127adacb276f.jpg?quality=60&amp;404=default&amp;v=8,τουρκία,,TR
112," Κύπρος: Δύο θάνατοι από COVID 19 και νέο αρνητικό ρεκόρ, 416 κρούσματα σε ένα 24ωρο ",  Έντονη ανησυχία στις Υγειονομικές - και όχι μόνο - Αρχές.  ,2020-07-12 20:36:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/d9/d95a14b6a8154c2aa0d2236023cb7344.jpg?quality=60&amp;404=default&amp;v=8,κύπρος,,CY
113," Politico: Αυτοί είναι οι 28 πιο ισχυροί Ευρωπαίοι για το 2021- ""Κακός γείτονας"" ο Ερντογάν ",  Η ετήσια κατάταξη με τους πιο ισχυρούς ανθρώπους στην Ευρώπη για το 2021 σύμφωνα με το Politico.  ,2020-07-12 20:04:00,,ελλάδα,,GR
114, Η Ρωσία έτοιμη για έναν ευρείας κλίμακας εμβολιασμό - Το Σ/Κ εμβολιάστηκαν 2.000 άτομα ,  Ο εμβολιασμός στην Μόσχα ξεκίνησε στις 5 Δεκεμβρίου.  ,2020-07-12 19:53:00,,ρωσία,,RU
115, Βρετανία: Αρχίζει από αύριο ο μαζικός εμβολιασμός κατά της Covid-19 ,"  Η Βρετανία, που έχει πληγεί πιο σκληρά στην Ευρώπη από την πανδημία με τουλάχιστον 61.000 νεκρούς  ",2020-07-12 19:47:00,,ελλάδα,,GR
116, Ιταλία: 528 νέοι νεκροί από κορονοϊό - Καταγράφηκαν 13.720 νέα κρούσματα ,  Θετική στον ιό η υπουργός Εσωτερικών.  ,2020-07-12 19:42:00,,ιταλία,,IT
117, Τουρκία: Ρεκόρ 203 ημερήσιων θανάτων από Covid - Πάνω από 15.000 οι νεκροί από την αρχή της πανδημίας ,"  Την τελευταία ημέρα, η Τουρκία κατέγραψε επίσης 32.137 νέες περιπτώσεις μόλυνσης από τον ιό.  ",2020-07-12 19:41:00,,τουρκία,,TR
118, Η Τουρκία δεν προχώρησε σε αποκλιμάκωση ,  Στους Ευρωπαίους ηγέτες μεταφέρονται οι πιθανές κυρώσεις της ΕΕ κατά της Τουρκίας.  ,2020-07-12 19:29:00,,τουρκία,,TR
119, Στη Μόσχα και την Αγία Πετρούπολη καταγράφεται το 40% των μολύνσεων στη Ρωσία ,"  Ο μέσος δείκτης στην επικράτεια της Ρωσίας είναι 18,8 μολύνσεις ανά 100.000 κατοίκους.  ",2020-07-12 19:23:00,,ρωσία,,RU
120, Το ιταλικό προσχέδιο αξιοποίησης των πόρων του Ευρωπαϊκού Ταμείου Ανάκαμψης αγγίζει τα 196 δισ. ευρώ ,"  Η κυβέρνηση του Τζουζέπε Κόντε, τις ώρες αυτές, επεξεργάζεται το αναλυτικό πρόγραμμα για την αξιοποίηση των πόρων.  ",2020-07-12 18:53:00,,ελλάδα,,GR
121," Παλαιστίνη: Έλλειψη διαγνωστικών τεστ στη Γάζα, μερική καραντίνα στη Δυτική Όχθη ",  Το υπουργείο Υγείας στον παλαιστινιακό θύλακα απηύθυνε έκκληση για επείγουσα δράση.  ,2020-07-12 18:47:00,,ελλάδα,,GR
122, Βουλευτές του κόμματος της Αριστεράς της Γερμανίας συναντήθηκαν στην Μόσχα με τον Σνόουντεν ,  Λεπτομέρειες από τη συνάντηση αναφέρονται στην ιστοσελίδα της βουλευτού Σεβίμ Ντάγκντελεν.  ,2020-07-12 17:55:00,,γερμανία,,DE
123, Κομισιόν: Συμφωνία για την απαλλαγή από τον ΦΠΑ στα εμβόλια κατά του κορονοϊού ,"  ""Η συμφωνία θα συμβάλει ώστε τα εμβόλια κατά του κορονοϊού να μπορούν να αποκτηθούν χωρίς ΦΠΑ σε ολόκληρη την ΕΕ"", δήλωσε ο Πάολο Τζεντιλόνι.  ",2020-07-12 17:47:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/d9/d95a14b6a8154c2aa0d2236023cb7344.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
124, Το Παγκόσμιο Οικονομικό Φόρουμ του 2021 μεταφέρεται από το Νταβός... στη Σιγκαπούρη ,"  Η πανδημία θα καθιστούσε δύσκολη τη διασφάλιση της υγείας και της ασφάλειας των συμμετεχόντων, δήλωσε ο Μπόργκε Μπρέντε.  ",2020-07-12 17:41:00,,σιγκαπούρη,,SG
125, ΗΠΑ: Η γενική γραμματέας του Μίσιγκαν καταγγέλλει ότι ένοπλοι διαδηλωτές συγκεντρώθηκαν έξω από το σπίτι της ,"  Φωνάζοντας ""ψευδείς"" ισχυρισμούς περί νοθείας στις πρόσφατες προεδρικές εκλογές.  ",2020-07-12 17:29:00,,ελλάδα,,GR
126, Η Interactive Brokers ανακοίνωσε ότι γνωρίζει προβλήματα με την πλατφόρμα της ,"  Η Interactive Brokers Group Inc. ανακοίνωσε σήμερα ότι γνωρίζει κάποιες δυσκολίες στην πλατφόρμα της, επισημαίνοντας ότι έχει δρομολογήσει όλες τις αναγκαίες ενέργειες για την αποκατάσταση των...  ",2020-07-12 17:21:00,,ελλάδα,,GR
127, Συμβάλλει η ΕΕ στη δίκαιη κατανομή των εμβολίων; ,  Μέσω της πρωτοβουλίας Covax η ΕΕ στοχεύει στη διανομή εμβολίων στις φτωχές χώρες του Παγκόσμιου Νότου. Εκπρόσωποι οργανώσεων καταγγέλλουν ότι έτσι δημιουργούνται συνθήκες εξάρτησης και ζητούν...  ,2020-07-12 17:21:00,,ελλάδα,,GR
128, Ζ. Μπορέλ: Η κατάσταση με την Τουρκία έχει επιδεινωθεί ,"  Πρόκληση για όλη την ΕΕ η απειλή της Τουρκίας για πόλεμο με την Ελλάδα για τα 12 μίλια, είπε ο Ν. Δένδιας.  ",2020-07-12 17:20:00,,τουρκία,,TR
