,title,text,time,image,country,3let
0, Γαλλία: Διαδηλώσεις για τα κοινωνικά δικαιώματα και τις ελευθερίες ,Περίπου 100 συγκεντρώσεις έχουν προγραμματιστεί για το Σάββατο στη γαλλική επικράτεια από πολίτες που ζητούν περισσότερα κοινωνικά δικαιώματα και λιγότερη επισφάλεια. ,2020-12-05 17:09:00,https://www.news247.gr/img/6457/9071668/616000/w140/140/gallia1.jpg,ελλάδα,GRC
1, Βραζιλία: Λεωφορείο έπεσε από ύψος 15 μέτρων - Τουλάχιστον 16 νεκροί ,Στους 16 οι νεκροί από την πτώση λεωφορείου από μια οδογέφυρα στη Βραζιλία. Δεκάδες οι τραυματίες. Το δυστύχημα ενδέχεται να οφείλεται σε αστοχία των φρένων.,2020-12-05 07:27:00,https://www.news247.gr/img/7967/9071154/392000/w140/140/brazil.jpg,ελλάδα,GRC
2, Γιατί το δεύτερο κύμα σάρωσε την Ευρώπη ,Οι New York Times εξηγούν γιατί το δεύτερο κύμα της πανδημίας του κορονοϊού στην Ευρώπη είναι σφοδρότερο και πιο θανατηφόρο από το πρώτο.,2020-12-05 10:45:00,https://www.news247.gr/img/9210/9071274/903000/w140/140/covid-tsexia.jpg,ελλάδα,GRC
3, Nέο παγκόσμιο ρεκόρ ελεύθερης κατάδυσης: Στα 113 μέτρα με μια ανάσα ,"Ο μάστερ της άπνοιας, Alexey Molchanov, έσπασε το παγκόσμιο ρεκόρ - Δείτε το βίντεο του επιτεύγματός του.",2020-12-05 09:12:00,https://www.news247.gr/img/5164/9071190/678000/w140/140/dive.jpg,ελλάδα,GRC
4, Μια περιορισμένη τελετή ορκωμοσίας σχεδιάζει ο Μπάιντεν λόγω κορονοϊού ,"Μία ασυνήθιστη τελετή ορκωμοσίας, με περιορισμένο κόσμο, θα πραγματοποιήσει τον Ιανουάριο ο νέος Αμερικανός πρόεδρος λόγω της πανδημίας. ",2020-12-05 07:55:00,https://www.news247.gr/img/6585/9043614/077000/w140/140/ig.jpg,ελλάδα,GRC
5," Ο Τραμπ καλείται να αποκαταστήσει τα δικαιώματα των ""Ονειροπόλων"" ",Πρόκειται για ένα πρόγραμμα προστασίας των ανήλικων παράτυπων μεταναστών στις ΗΠΑ που δημιουργήθηκε από τον Ομπάμα. Ο Τραμπ προσπαθεί να το ακυρώσει τα τελευταία 3 χρόνια.,2020-12-05 07:29:00,https://www.news247.gr/img/2297/9071158/015000/w140/140/trump.jpg,ελλάδα,GRC
6, Το Στέιτ Ντιπάρτμεντ ακύρωσε πέντε προγράμματα πολιτιστικών ανταλλαγών με την Κίνα ,Ο Αμερικανός ΥΠΕΞ σε ανακοίνωσή του ανέφερε πως η κινεζική κυβέρνηση χρηματοδοτεί πλήρως και διαχειρίζεται τα πέντε εν λόγω προγράμματα ως εργαλεία προπαγάνδας.,2020-12-05 07:55:00,https://www.news247.gr/img/9461/9071165/231000/w140/140/pompeo.jpg, κίνα,CHN
7, Κορονοϊός - Γαλλία: Μείωση θανάτων το τελευταίο 24ωρο ,"Τις 55.000 αγγίζει ο συνολικός αριθμός των θανάτων στη Γαλλία, σύμφωνα με τις αρχές. ",2020-12-05 22:22:00,https://www.news247.gr/img/1619/9071960/581000/w140/140/france051220.jpg, γαλλία,FRA
8, Κορονοϊός - Ιταλία: Αισθητή μείωση σε θανάτους και κρούσματα ,Η Ιταλία εξακολουθεί να ταλαιπωρείται ιδιαίτερα από τον κορονοϊό αλλά τουλάχιστον είδε το Σάββατο τα νούμερα να μειώνονται. ,2020-12-05 21:47:00,https://www.news247.gr/img/9076/9053854/766000/w140/140/italy.jpg, ιταλία,ITA
9, Υπεγράφη συμφωνία Ιταλίας - Λιβύης για συνεργασία στον αμυντικό τομέα ,"Συμφωνία στρατιωτικής συνεργασίας, τεχνικής φύσεως, υπέγραψαν στη Ρώμη οι υπουργοί Άμυνας της Ιταλίας και της Λιβύης. Η Ρώμη δίνει το μήνυμα ότι ενδιαφέρεται για την πρώην αποικία της.",2020-12-05 19:07:00,https://www.news247.gr/img/2410/9071735/366000/w140/140/italy.jpg, ιταλία,ITA
10, Volkswagen: Η επένδυση στην Τουρκία ακυρώθηκε για πολιτικούς λόγους ,"Το πολιτικό κλίμα στην Τουρκία ""τρόμαξε"" τους μετόχους της Volksewagen και τελικά η επένδυση της εταιρίας στη χώρα ακυρώθηκε. ",2020-12-05 21:32:00,https://www.news247.gr/img/8707/7582351/043000/w140/140/volkswagen.jpg, τουρκία,TUR
11," Σεισμός 5,2 Ρίχτερ στην Τουρκία ",Ο σεισμός είχε επίκεντρο τον θαλάσσιο χώρο που βρίσκετα 57 χιλιότρα νότια της Αλάνια. Έγινε ιδιαίτερα αισθητός σε Ρόδο και Κύπρο.,2020-12-05 15:10:00,https://www.news247.gr/img/9523/9071527/550000/w140/140/turkey.jpg, τουρκία,TUR
